mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
3.5724013300547344,4.621345423002937,-1.048944092948203,2.789700457605604e-13,9.86504476621372e-13,LuminalA-up,ENSG00000151655.19,ENSG00000151655,ITIH2,12.005900939638806
2.591117795213106,3.6396735458972453,-1.0485557506841392,1.9610835559088533e-05,3.769238577641328e-05,LuminalA-up,ENSG00000258837.1,ENSG00000258837,AL133370.1,4.423746372586499
1.3071813460485204,2.355503474393138,-1.0483221283446174,1.1833641899751981e-21,7.122709220321178e-21,LuminalA-up,ENSG00000250286.2,ENSG00000250286,AC021491.2,20.147354785065463
8.975626609991313,10.023309776602803,-1.04768316661149,1.5102756998540234e-35,2.0764742189953594e-34,LuminalA-up,ENSG00000109618.12,ENSG00000109618,SEPSECS,33.6826734566165
10.326699380822316,11.374296945657912,-1.0475975648355966,1.3559837666959635e-48,4.2281465915952276e-47,LuminalA-up,ENSG00000165943.5,ENSG00000165943,MOAP1,46.37384996393385
4.847742244778398,5.895152437289054,-1.0474101925106565,1.492109093753181e-25,1.1406720184051014e-24,LuminalA-up,ENSG00000276564.1,ENSG00000276564,AC130650.2,23.942839211912286
10.038706243863604,11.086085305610991,-1.047379061747387,4.781548266563975e-22,2.946819229549999e-21,LuminalA-up,ENSG00000133424.22,ENSG00000133424,LARGE1,20.53064650480731
0.2586364651321643,1.3058527528172998,-1.0472162876851354,2.808427434686993e-24,1.9826977171589724e-23,LuminalA-up,ENSG00000274238.1,ENSG00000274238,AC097478.1,22.702743493448153
7.219871913680687,8.267041617487601,-1.0471697038069143,1.4564715158692854e-17,6.829056541046083e-17,LuminalA-up,ENSG00000149090.12,ENSG00000149090,PAMR1,16.165639291533658
10.233687196605317,11.28033334279618,-1.046646146190863,5.821239746860086e-19,2.9881769726607974e-18,LuminalA-up,ENSG00000183160.9,ENSG00000183160,TMEM119,17.524593685312446
1.836921180715437,2.883375920014096,-1.046454739298659,5.091848861744142e-16,2.1676247630894545e-15,LuminalA-up,ENSG00000130173.13,ENSG00000130173,ANGPTL8,14.664015896222262
6.694648092302612,7.741090664976969,-1.0464425726743576,9.207985924508942e-12,2.937022439713957e-11,LuminalA-up,ENSG00000177181.15,ENSG00000177181,RIMKLA,10.532092735327142
1.340736319429798,2.387173739443081,-1.046437420013283,1.138681744096534e-24,8.263392955643173e-24,LuminalA-up,ENSG00000239899.3,ENSG00000239899,RN7SL674P,23.08284159440443
8.089027274934994,9.134969746916255,-1.0459424719812613,8.263367424298083e-12,2.6440251628720096e-11,LuminalA-up,ENSG00000170837.3,ENSG00000170837,GPR27,10.577734416037963
3.1437706871146993,4.189613823090558,-1.0458431359758587,2.4247292884215236e-06,5.053592348933002e-06,LuminalA-up,ENSG00000226383.7,ENSG00000226383,LINC01876,5.296399793628864
0.7958040510185096,1.841395669294431,-1.0455916182759215,3.1933846181640717e-13,1.124984260650128e-12,LuminalA-up,ENSG00000228358.6,ENSG00000228358,LINC02263,11.948853553606499
2.2084229575169414,3.253726638072709,-1.0453036805557674,1.516020544224993e-07,3.497866784307665e-07,LuminalA-up,ENSG00000174343.6,ENSG00000174343,CHRNA9,6.456196734577687
3.9813176533034604,5.026536819081734,-1.0452191657782737,1.8253986556060601e-28,1.673157312986468e-27,LuminalA-up,ENSG00000270681.1,ENSG00000270681,AC095055.1,26.776463224040555
4.09238829148528,5.1375164603352195,-1.0451281688499394,7.336639805221049e-23,4.750321929129025e-22,LuminalA-up,ENSG00000232284.7,ENSG00000232284,GNG12-AS1,21.323276957257942
9.760993476341378,10.805793561587691,-1.0448000852463135,8.908171018753797e-32,9.926924619302768e-31,LuminalA-up,ENSG00000174373.16,ENSG00000174373,RALGAPA1,30.00318527594915
7.631359020356906,8.676125051255445,-1.044766030898539,6.77480786912401e-13,2.3293831138889813e-12,LuminalA-up,ENSG00000138356.14,ENSG00000138356,AOX1,11.63275907713103
